start_time,end_time,duration,asleep,soothing
2020-05-12 19:10:06,2020-05-12 19:12:45,159,15,144
2020-05-12 19:48:34,2020-05-12 19:51:07,153,27,126
2020-05-12 19:57:21,2020-05-12 20:32:15,2094,954,1140
2020-05-12 20:38:12,2020-05-12 20:42:58,286,21,265
2020-05-12 21:33:22,2020-05-12 21:33:58,36,28,8
2020-05-12 21:37:33,2020-05-12 21:38:08,35,34,1
2020-05-12 21:50:45,2020-05-12 21:55:58,313,11,302
2020-05-12 22:22:23,2020-05-12 22:25:40,197,22,175
2020-05-12 22:29:03,2020-05-13 05:45:47,26204,25699,505
2020-05-13 06:04:12,2020-05-13 08:56:48,10356,10356,0
2020-05-13 10:18:25,2020-05-13 10:18:56,31,12,19
2020-05-13 10:55:16,2020-05-13 10:57:39,143,143,0
2020-05-13 10:58:20,2020-05-13 12:22:23,5043,4551,492
2020-05-13 14:20:24,2020-05-13 16:00:38,6014,6014,0
2020-05-13 17:54:12,2020-05-13 17:55:41,89,15,74
2020-05-13 18:03:51,2020-05-13 18:07:56,245,121,124
2020-05-13 18:13:13,2020-05-13 19:03:13,3000,2519,481
2020-05-13 19:05:47,2020-05-13 19:17:39,712,434,278
2020-05-13 19:16:32,2020-05-13 19:16:37,5,5,0
2020-05-13 20:44:53,2020-05-13 20:45:24,31,12,19
2020-05-13 20:51:30,2020-05-13 20:52:10,40,20,20
2020-05-13 20:52:15,2020-05-13 20:55:37,202,120,82
2020-05-13 20:59:00,2020-05-13 21:03:03,243,79,164
2020-05-13 21:07:08,2020-05-13 21:10:16,188,13,175
2020-05-13 21:14:41,2020-05-13 21:17:04,143,10,133
2020-05-13 21:19:42,2020-05-13 21:22:36,174,17,157
2020-05-13 21:30:12,2020-05-13 21:34:21,249,79,170
2020-05-13 21:42:17,2020-05-13 21:50:26,489,417,72
2020-05-13 21:51:01,2020-05-14 04:33:43,24162,24162,0
2020-05-14 04:51:51,2020-05-14 08:58:27,14796,14796,0
2020-05-14 10:30:19,2020-05-14 10:31:00,41,41,0
2020-05-14 10:29:26,2020-05-14 11:42:31,4385,4385,0
2020-05-14 13:27:43,2020-05-14 13:28:08,25,15,10
2020-05-14 13:38:34,2020-05-14 13:43:11,277,252,25
2020-05-14 13:48:36,2020-05-14 14:22:55,2059,2059,0
2020-05-14 14:25:23,2020-05-14 14:25:34,11,11,0
2020-05-14 16:11:47,2020-05-14 16:52:34,2447,1596,851
2020-05-14 16:55:06,2020-05-14 17:13:32,1106,1065,41
2020-05-14 17:14:21,2020-05-14 19:14:57,7236,7236,0
2020-05-14 19:21:10,2020-05-14 19:26:18,308,308,0
2020-05-14 20:57:00,2020-05-14 20:57:36,36,19,17
2020-05-14 21:01:59,2020-05-14 21:04:16,137,25,112
2020-05-14 21:10:58,2020-05-14 22:01:51,3053,2204,849
2020-05-14 22:05:01,2020-05-14 22:05:20,19,13,6
2020-05-14 22:06:53,2020-05-15 05:35:34,26921,26441,480
2020-05-15 05:51:49,2020-05-15 06:09:14,1045,832,213
2020-05-15 06:13:44,2020-05-15 09:52:04,13100,11660,1440
2020-05-15 10:53:25,2020-05-15 10:54:53,88,79,9
2020-05-15 11:01:09,2020-05-15 11:57:47,3398,2170,1228
2020-05-15 13:58:59,2020-05-15 14:46:19,2840,1659,1181
2020-05-15 14:53:57,2020-05-15 14:55:20,83,12,71
2020-05-15 15:31:50,2020-05-15 15:41:07,557,169,388
2020-05-15 16:27:29,2020-05-15 16:27:49,20,20,0
2020-05-15 16:31:29,2020-05-15 16:32:15,46,20,26
2020-05-15 16:37:06,2020-05-15 17:29:09,3123,3123,0
2020-05-15 17:36:43,2020-05-15 17:52:02,919,919,0
2020-05-15 17:53:31,2020-05-15 19:31:20,5869,5389,480
2020-05-15 21:03:44,2020-05-15 21:04:04,20,20,0
2020-05-15 21:10:14,2020-05-15 21:16:39,385,136,249
2020-05-15 21:24:22,2020-05-15 21:27:39,197,27,170
2020-05-15 21:30:52,2020-05-16 01:20:07,13755,13275,480
2020-05-16 01:30:24,2020-05-16 06:30:23,17999,17999,0
2020-05-16 06:44:24,2020-05-16 06:48:01,217,217,0
2020-05-16 06:51:47,2020-05-16 07:00:20,513,227,286
2020-05-16 07:08:34,2020-05-16 08:43:20,5686,5206,480
2020-05-16 10:03:55,2020-05-16 10:05:21,86,29,57
2020-05-16 10:13:09,2020-05-16 10:14:32,83,60,23
2020-05-16 10:16:06,2020-05-16 11:26:22,4216,4216,0
2020-05-16 13:29:17,2020-05-16 13:35:20,363,14,349
2020-05-16 13:40:16,2020-05-16 13:42:38,142,12,130
2020-05-16 13:42:43,2020-05-16 13:43:47,64,64,0
2020-05-16 13:51:52,2020-05-16 14:38:37,2805,2325,480
2020-05-16 14:40:20,2020-05-16 14:46:01,341,8,333
2020-05-16 16:11:55,2020-05-16 16:17:26,331,11,320
2020-05-16 16:22:27,2020-05-16 17:18:34,3367,2887,480
2020-05-16 17:25:54,2020-05-16 17:27:48,114,21,93
2020-05-16 17:33:18,2020-05-16 17:33:47,29,29,0
2020-05-16 17:38:51,2020-05-16 17:39:14,23,19,4
2020-05-16 17:42:10,2020-05-16 17:55:47,817,817,0
2020-05-16 18:00:38,2020-05-16 18:58:54,3496,2500,996
2020-05-16 19:02:54,2020-05-16 19:03:42,48,48,0
2020-05-16 19:11:21,2020-05-16 19:12:39,78,63,15
2020-05-16 21:02:03,2020-05-16 21:07:18,315,13,302
2020-05-16 21:12:20,2020-05-16 21:13:21,61,26,35
2020-05-16 21:16:19,2020-05-16 21:16:51,32,32,0
2020-05-16 21:16:36,2020-05-16 21:19:09,153,17,136
2020-05-16 21:25:45,2020-05-16 22:13:14,2849,1698,1151
2020-05-16 22:16:31,2020-05-17 06:36:05,29974,29494,480
2020-05-17 06:56:49,2020-05-17 08:39:28,6159,4719,1440
2020-05-17 10:09:43,2020-05-17 12:16:23,7600,6708,892
2020-05-17 13:56:04,2020-05-17 13:56:37,33,33,0
2020-05-17 14:04:24,2020-05-17 15:24:43,4819,4339,480
2020-05-17 17:07:50,2020-05-17 17:08:12,22,22,0
2020-05-17 17:09:50,2020-05-17 18:28:26,4716,3808,908
2020-05-17 18:34:06,2020-05-17 18:48:38,872,392,480
2020-05-17 18:51:19,2020-05-17 18:54:44,205,22,183
2020-05-17 18:58:46,2020-05-17 19:00:34,108,10,98
2020-05-17 20:31:48,2020-05-17 20:31:51,3,3,0
2020-05-17 20:37:32,2020-05-17 20:41:36,244,15,229
2020-05-17 20:47:06,2020-05-17 21:27:31,2425,1945,480
2020-05-17 21:32:20,2020-05-17 21:42:16,596,116,480
2020-05-17 21:47:31,2020-05-18 05:39:22,28311,26871,1440
2020-05-18 05:47:06,2020-05-18 05:59:15,729,255,474
2020-05-18 06:05:09,2020-05-18 08:11:46,7597,6637,960
2020-05-18 09:26:48,2020-05-18 09:27:30,42,38,4
2020-05-18 09:32:15,2020-05-18 10:09:22,2227,1747,480
2020-05-18 10:17:44,2020-05-18 10:26:05,501,367,134
2020-05-18 10:29:12,2020-05-18 10:31:50,158,11,147
2020-05-18 11:55:15,2020-05-18 11:56:44,89,12,77
2020-05-18 11:59:54,2020-05-18 13:11:39,4305,3377,928
2020-05-18 14:22:32,2020-05-18 15:14:13,3101,2621,480
2020-05-18 16:29:25,2020-05-18 16:30:02,37,37,0
2020-05-18 16:32:24,2020-05-18 16:34:05,101,14,87
2020-05-18 16:37:59,2020-05-18 16:39:54,115,6,109
2020-05-18 16:43:23,2020-05-18 16:50:53,450,13,437
2020-05-18 17:00:02,2020-05-18 17:39:55,2393,1395,998
2020-05-18 17:40:52,2020-05-18 17:43:08,136,11,125
2020-05-18 17:46:28,2020-05-18 17:50:36,248,9,239
2020-05-18 19:16:13,2020-05-18 19:17:12,59,59,0
2020-05-18 19:26:51,2020-05-18 19:30:35,224,14,210
2020-05-18 19:33:17,2020-05-18 19:38:30,313,197,116
2020-05-18 20:42:19,2020-05-18 20:43:48,89,16,73
2020-05-18 20:50:05,2020-05-18 21:24:21,2056,1530,526
2020-05-18 21:26:22,2020-05-19 05:32:59,29197,28717,480
2020-05-19 05:56:48,2020-05-19 05:59:50,182,182,0
2020-05-19 06:02:40,2020-05-19 06:13:00,620,140,480
2020-05-19 06:17:52,2020-05-19 06:23:53,361,16,345
2020-05-19 06:26:18,2020-05-19 09:02:12,9354,8874,480
2020-05-19 10:25:56,2020-05-19 10:29:21,205,15,190
2020-05-19 10:29:16,2020-05-19 11:39:17,4201,3282,919
2020-05-19 13:38:23,2020-05-19 13:40:08,105,105,0
2020-05-19 13:49:19,2020-05-19 13:52:31,192,20,172
2020-05-19 13:50:47,2020-05-19 15:25:22,5675,5195,480
2020-05-19 15:29:22,2020-05-19 15:35:01,339,25,314
2020-05-19 17:16:55,2020-05-19 17:19:56,181,10,171
2020-05-19 17:24:44,2020-05-19 17:28:47,243,13,230
2020-05-19 17:34:20,2020-05-19 17:35:51,91,11,80
2020-05-19 17:39:10,2020-05-19 17:41:24,134,15,119
2020-05-19 17:45:43,2020-05-19 18:24:52,2349,1869,480
2020-05-19 21:17:16,2020-05-19 21:19:02,106,106,0
2020-05-19 21:22:30,2020-05-19 21:23:42,72,13,59
2020-05-19 21:25:16,2020-05-20 03:02:56,20260,19780,480
2020-05-20 03:19:22,2020-05-20 08:18:33,17951,17471,480
2020-05-20 08:29:42,2020-05-20 08:36:26,404,142,262
2020-05-20 08:34:22,2020-05-20 08:37:32,190,190,0
2020-05-20 10:01:06,2020-05-20 10:01:17,11,11,0
2020-05-20 10:06:59,2020-05-20 10:08:17,78,13,65
2020-05-20 10:09:58,2020-05-20 11:12:21,3743,2479,1264
2020-05-20 11:16:40,2020-05-20 11:22:23,343,15,328
2020-05-20 12:51:03,2020-05-20 12:51:28,25,25,0
2020-05-20 13:01:49,2020-05-20 13:04:50,181,23,158
2020-05-20 13:39:09,2020-05-20 13:40:00,51,10,41
2020-05-20 13:44:57,2020-05-20 13:46:25,88,9,79
2020-05-20 13:50:32,2020-05-20 14:25:22,2090,2011,79
2020-05-20 14:28:13,2020-05-20 14:32:25,252,89,163
2020-05-20 14:38:44,2020-05-20 14:39:24,40,40,0
2020-05-20 15:36:43,2020-05-20 15:37:00,17,14,3
2020-05-20 15:39:30,2020-05-20 16:25:04,2734,968,1766
2020-05-20 16:31:50,2020-05-20 16:48:08,978,248,730
2020-05-20 18:06:22,2020-05-20 18:08:26,124,13,111
2020-05-20 18:21:30,2020-05-20 18:33:25,715,10,705
2020-05-20 19:02:16,2020-05-20 19:03:02,46,46,0
2020-05-20 19:09:12,2020-05-20 19:52:16,2584,1784,800
2020-05-20 20:18:56,2020-05-20 20:20:41,105,21,84
2020-05-20 20:23:02,2020-05-20 20:23:37,35,8,27
2020-05-20 20:55:18,2020-05-20 20:56:12,54,16,38
2020-05-20 21:02:44,2020-05-20 21:06:27,223,13,210
2020-05-20 21:10:34,2020-05-20 21:13:16,162,119,43
2020-05-20 21:16:54,2020-05-20 22:00:39,2625,2145,480
2020-05-20 22:14:32,2020-05-21 06:11:46,28634,28470,164
2020-05-21 06:28:55,2020-05-21 06:32:20,205,205,0
2020-05-21 06:37:38,2020-05-21 08:02:02,5064,4584,480
2020-05-21 09:55:04,2020-05-21 09:59:55,291,33,258
2020-05-21 10:02:49,2020-05-21 10:04:42,113,113,0
2020-05-21 10:09:28,2020-05-21 10:47:18,2270,2270,0
2020-05-21 11:45:18,2020-05-21 11:47:24,126,95,31
2020-05-21 11:51:51,2020-05-21 11:52:39,48,48,0
2020-05-21 11:54:33,2020-05-21 11:57:40,187,58,129
2020-05-21 12:01:40,2020-05-21 13:43:46,6126,5646,480
2020-05-21 15:22:33,2020-05-21 15:27:28,295,18,277
2020-05-21 15:30:52,2020-05-21 16:03:56,1984,1969,15
2020-05-21 16:08:22,2020-05-21 17:08:13,3591,3591,0
2020-05-21 17:11:58,2020-05-21 17:13:10,72,72,0
2020-05-21 17:14:10,2020-05-21 17:16:14,124,14,110
2020-05-21 18:43:01,2020-05-21 18:44:44,103,103,0
2020-05-21 18:53:41,2020-05-21 18:55:54,133,65,68
2020-05-21 18:57:04,2020-05-21 19:31:49,2085,1605,480
2020-05-21 20:56:01,2020-05-21 20:56:28,27,27,0
2020-05-21 21:02:44,2020-05-21 21:03:21,37,37,0
2020-05-21 21:04:40,2020-05-21 21:09:46,306,72,234
2020-05-21 21:13:52,2020-05-21 21:17:18,206,50,156
2020-05-21 21:22:51,2020-05-21 21:26:59,248,32,216
2020-05-21 21:27:14,2020-05-22 05:37:34,29420,28940,480
2020-05-22 05:54:05,2020-05-22 06:01:17,432,432,0
2020-05-22 06:09:41,2020-05-22 06:11:59,138,138,0
2020-05-22 06:15:38,2020-05-22 08:18:17,7359,6084,1275
2020-05-22 10:01:34,2020-05-22 10:02:57,83,27,56
2020-05-22 10:13:55,2020-05-22 11:32:35,4720,4165,555
2020-05-22 11:32:49,2020-05-22 11:32:56,7,7,0
2020-05-22 11:33:45,2020-05-22 11:33:54,9,9,0
2020-05-22 13:23:04,2020-05-22 13:23:04,0,0,0
2020-05-22 13:21:13,2020-05-22 13:21:17,4,4,0
2020-05-22 13:17:32,2020-05-22 13:17:39,7,7,0
2020-05-22 13:23:47,2020-05-22 13:23:51,4,4,0
2020-05-22 13:32:49,2020-05-22 13:35:19,150,150,0
2020-05-22 13:36:33,2020-05-22 13:36:38,5,5,0
2020-05-22 13:40:14,2020-05-22 13:40:23,9,9,0
2020-05-22 13:40:33,2020-05-22 13:42:01,88,17,71
2020-05-22 13:43:04,2020-05-22 13:47:52,288,15,273
2020-05-22 13:55:07,2020-05-22 14:34:41,2374,2374,0
2020-05-22 14:58:55,2020-05-22 15:02:20,205,90,115
2020-05-22 15:48:01,2020-05-22 15:48:04,3,3,0
2020-05-22 16:09:05,2020-05-22 16:09:09,4,4,0
2020-05-22 16:09:10,2020-05-22 16:09:40,30,18,12
2020-05-22 16:12:38,2020-05-22 16:17:06,268,207,61
2020-05-22 16:24:08,2020-05-22 17:16:49,3161,3161,0
2020-05-22 17:21:33,2020-05-22 18:16:24,3291,2811,480
2020-05-22 21:19:59,2020-05-22 21:21:36,97,97,0
2020-05-22 21:25:54,2020-05-22 22:06:08,2414,2414,0
2020-05-22 22:13:22,2020-05-23 00:22:24,7742,7733,9
2020-05-23 00:26:35,2020-05-23 00:30:15,220,220,0
2020-05-23 00:33:15,2020-05-23 00:39:46,391,391,0
2020-05-23 00:42:12,2020-05-23 05:46:55,18283,18283,0
2020-05-23 06:03:54,2020-05-23 07:56:43,6769,6565,204
2020-05-23 09:38:42,2020-05-23 09:38:46,4,4,0
2020-05-23 09:42:33,2020-05-23 09:43:26,53,45,8
2020-05-23 09:50:46,2020-05-23 11:26:13,5727,5727,0
2020-05-23 13:23:16,2020-05-23 13:25:09,113,113,0
2020-05-23 13:27:41,2020-05-23 14:50:46,4985,4501,484
2020-05-23 15:42:21,2020-05-23 15:44:51,150,150,0
2020-05-23 15:45:08,2020-05-23 15:47:37,149,16,133
2020-05-23 16:26:45,2020-05-23 16:27:56,71,71,0
2020-05-23 16:32:20,2020-05-23 16:33:08,48,44,4
2020-05-23 16:41:37,2020-05-23 16:42:39,62,62,0
2020-05-23 16:42:36,2020-05-23 16:42:39,3,3,0
2020-05-23 16:48:05,2020-05-23 18:03:40,4535,4516,19
2020-05-23 18:08:47,2020-05-23 18:09:17,30,30,0
2020-05-23 21:17:17,2020-05-23 23:27:45,7828,7828,0
2020-05-23 23:27:30,2020-05-24 05:19:42,21132,21132,0
2020-05-24 05:27:16,2020-05-24 05:34:09,413,413,0
2020-05-24 05:38:29,2020-05-24 05:46:48,499,499,0
2020-05-24 05:51:41,2020-05-24 08:07:46,8165,8165,0
2020-05-24 10:07:21,2020-05-24 10:08:54,93,93,0
2020-05-24 10:12:52,2020-05-24 10:53:39,2447,2447,0
2020-05-24 11:32:33,2020-05-24 11:33:35,62,62,0
2020-05-24 11:40:44,2020-05-24 11:49:15,511,51,460
2020-05-24 11:54:55,2020-05-24 11:57:01,126,23,103
2020-05-24 12:56:09,2020-05-24 12:56:41,32,28,4
2020-05-24 12:59:27,2020-05-24 14:38:03,5916,4613,1303
2020-05-24 16:14:37,2020-05-24 16:15:35,58,58,0
2020-05-24 16:22:14,2020-05-24 16:29:27,433,14,419
2020-05-24 16:31:28,2020-05-24 17:49:58,4710,4710,0
2020-05-24 17:53:57,2020-05-24 17:54:06,9,9,0
2020-05-24 20:29:31,2020-05-24 20:30:26,55,55,0
2020-05-24 20:39:00,2020-05-25 04:24:08,27908,27908,0
2020-05-25 04:28:11,2020-05-25 04:35:50,459,459,0
2020-05-25 04:46:13,2020-05-25 04:54:26,493,493,0
2020-05-25 04:58:26,2020-05-25 07:49:54,10288,9465,823
2020-05-25 09:42:45,2020-05-25 10:41:08,3503,3503,0
2020-05-25 12:40:21,2020-05-25 12:41:53,92,92,0
2020-05-25 12:43:25,2020-05-25 12:45:08,103,103,0
2020-05-25 12:48:16,2020-05-25 14:33:56,6340,6340,0
2020-05-25 15:42:19,2020-05-25 15:43:01,42,42,0
2020-05-25 15:44:47,2020-05-25 15:47:13,146,127,19
2020-05-25 15:54:53,2020-05-25 16:27:43,1970,1911,59
2020-05-25 17:59:11,2020-05-25 18:05:16,365,365,0
2020-05-25 18:06:44,2020-05-25 18:07:50,66,48,18
2020-05-25 18:13:58,2020-05-25 18:15:05,67,17,50
2020-05-25 18:17:52,2020-05-25 19:34:37,4605,3684,921
2020-05-25 20:39:09,2020-05-25 20:39:23,14,14,0
2020-05-25 20:43:44,2020-05-25 20:46:38,174,174,0
2020-05-25 20:51:24,2020-05-25 20:56:18,294,122,172
2020-05-25 21:01:45,2020-05-25 21:08:16,391,54,337
2020-05-25 21:13:57,2020-05-25 21:19:45,348,112,236
2020-05-25 21:25:25,2020-05-25 21:26:55,90,12,78
2020-05-25 21:35:01,2020-05-25 21:42:26,445,445,0
2020-05-25 21:47:51,2020-05-26 03:21:25,20014,20014,0
2020-05-26 03:28:17,2020-05-26 08:08:35,16818,16818,0
2020-05-26 09:44:44,2020-05-26 09:47:33,169,169,0
2020-05-26 09:50:55,2020-05-26 09:52:40,105,105,0
2020-05-26 09:57:19,2020-05-26 11:27:58,5439,4598,841
2020-05-26 12:56:02,2020-05-26 12:56:55,53,53,0
2020-05-26 13:03:55,2020-05-26 13:05:42,107,107,0
2020-05-26 13:08:10,2020-05-26 14:18:54,4244,3397,847
2020-05-26 16:14:06,2020-05-26 16:16:44,158,79,79
2020-05-26 16:23:23,2020-05-26 16:26:37,194,12,182
2020-05-26 16:30:35,2020-05-26 17:09:15,2320,2320,0
2020-05-26 17:14:40,2020-05-26 17:16:23,103,100,3
2020-05-26 19:50:46,2020-05-26 19:51:44,58,20,38
2020-05-26 19:55:50,2020-05-26 20:39:15,2605,2605,0
2020-05-26 20:37:35,2020-05-26 20:37:47,12,12,0
2020-05-26 20:45:18,2020-05-27 04:22:28,27430,26584,846
2020-05-27 04:35:15,2020-05-27 08:05:08,12593,12593,0
2020-05-27 09:23:11,2020-05-27 09:24:29,78,54,24
2020-05-27 09:26:00,2020-05-27 09:28:24,144,12,132
2020-05-27 09:31:39,2020-05-27 10:09:16,2257,2257,0
2020-05-27 11:54:41,2020-05-27 11:54:52,11,11,0
2020-05-27 11:59:49,2020-05-27 12:00:26,37,37,0
2020-05-27 12:07:09,2020-05-27 12:09:12,123,93,30
2020-05-27 12:12:31,2020-05-27 13:49:00,5789,4917,872
2020-05-27 15:33:34,2020-05-27 15:35:44,130,15,115
2020-05-27 15:41:08,2020-05-27 16:46:38,3930,3930,0
2020-05-27 17:36:58,2020-05-27 17:39:01,123,123,0
2020-05-27 20:07:06,2020-05-27 21:10:42,3816,3816,0
2020-05-27 21:14:15,2020-05-28 01:25:53,15098,14618,480
2020-05-28 01:30:42,2020-05-28 01:42:17,695,695,0
2020-05-28 01:47:46,2020-05-28 06:01:38,15232,15232,0
2020-05-28 06:13:56,2020-05-28 08:20:38,7602,7602,0
2020-05-28 09:59:02,2020-05-28 09:59:42,40,9,31
2020-05-28 10:02:32,2020-05-28 11:17:57,4525,4045,480
2020-05-28 13:14:17,2020-05-28 13:58:09,2632,2632,0
2020-05-28 15:23:48,2020-05-28 15:31:23,455,246,209
2020-05-28 15:39:32,2020-05-28 17:03:30,5038,5038,0
2020-05-28 17:04:14,2020-05-28 17:05:33,79,18,61
2020-05-28 19:45:53,2020-05-28 19:46:58,65,17,48
2020-05-28 19:52:49,2020-05-28 22:22:11,8962,8962,0
2020-05-28 22:27:54,2020-05-28 22:51:27,1413,1413,0
2020-05-28 22:53:15,2020-05-29 04:18:51,19536,19536,0
2020-05-29 04:33:32,2020-05-29 04:38:17,285,285,0
2020-05-29 04:41:30,2020-05-29 04:45:02,212,212,0
2020-05-29 04:52:53,2020-05-29 05:00:34,461,156,305
2020-05-29 05:11:47,2020-05-29 06:31:50,4803,4803,0
2020-05-29 06:35:24,2020-05-29 07:07:20,1916,1909,7
2020-05-29 07:08:54,2020-05-29 07:10:40,106,21,85
2020-05-29 07:12:34,2020-05-29 07:17:04,270,238,32
2020-05-29 07:34:12,2020-05-29 08:20:11,2759,2759,0
2020-05-29 10:27:28,2020-05-29 10:30:09,161,119,42
2020-05-29 10:37:06,2020-05-29 11:23:40,2794,1862,932
2020-05-29 12:49:11,2020-05-29 12:50:01,50,50,0
2020-05-29 13:01:12,2020-05-29 13:02:51,99,11,88
2020-05-29 13:08:23,2020-05-29 13:35:42,1639,793,846
2020-05-29 13:40:50,2020-05-29 13:48:46,476,416,60
2020-05-29 15:43:04,2020-05-29 15:44:20,76,16,60
2020-05-29 15:51:17,2020-05-29 16:30:35,2358,1878,480
2020-05-29 16:31:45,2020-05-29 16:32:18,33,33,0
2020-05-29 16:35:56,2020-05-29 16:37:28,92,61,31
2020-05-29 16:58:19,2020-05-29 16:58:38,19,19,0
2020-05-29 17:02:57,2020-05-29 17:05:22,145,93,52
2020-05-29 17:09:24,2020-05-29 17:14:40,316,72,244
2020-05-29 20:27:26,2020-05-29 20:36:56,570,117,453
2020-05-29 20:37:17,2020-05-29 21:58:45,4888,4888,0
2020-05-29 22:01:32,2020-05-30 04:13:05,22293,22293,0
2020-05-30 04:21:06,2020-05-30 04:27:51,405,405,0
2020-05-30 04:31:29,2020-05-30 08:17:36,13567,13567,0
2020-05-30 09:57:46,2020-05-30 10:03:02,316,15,301
2020-05-30 10:05:23,2020-05-30 10:07:34,131,53,78
2020-05-30 10:10:14,2020-05-30 11:14:02,3828,3828,0
2020-05-30 12:45:45,2020-05-30 12:47:09,84,84,0
2020-05-30 12:49:42,2020-05-30 12:51:26,104,104,0
2020-05-30 12:56:45,2020-05-30 13:00:08,203,62,141
2020-05-30 13:05:11,2020-05-30 13:42:16,2225,2225,0
2020-05-30 15:19:05,2020-05-30 15:22:46,221,221,0
2020-05-30 15:25:52,2020-05-30 15:27:48,116,75,41
2020-05-30 15:30:09,2020-05-30 16:03:23,1994,1994,0
2020-05-30 16:07:11,2020-05-30 16:09:54,163,163,0
2020-05-30 16:15:40,2020-05-30 17:18:56,3796,3316,480
2020-05-30 19:46:12,2020-05-30 19:48:38,146,97,49
2020-05-30 19:50:46,2020-05-30 19:52:19,93,93,0
2020-05-30 19:56:33,2020-05-30 20:30:41,2048,2048,0
2020-05-30 20:39:54,2020-05-31 01:25:57,17163,17163,0
2020-05-31 01:28:29,2020-05-31 05:37:16,14927,14927,0
2020-05-31 05:49:28,2020-05-31 05:55:15,347,305,42
2020-05-31 06:01:32,2020-05-31 08:02:58,7286,7286,0
2020-05-31 09:54:53,2020-05-31 09:56:48,115,82,33
2020-05-31 10:04:29,2020-05-31 11:32:37,5288,5288,0
2020-05-31 13:33:37,2020-05-31 13:33:38,1,1,0
2020-05-31 13:36:19,2020-05-31 13:39:51,212,212,0
2020-05-31 13:44:34,2020-05-31 14:21:36,2222,2222,0
2020-05-31 16:12:25,2020-05-31 16:14:54,149,149,0
2020-05-31 16:20:16,2020-05-31 16:56:55,2199,2199,0
2020-05-31 19:54:38,2020-05-31 19:55:24,46,46,0
2020-05-31 19:56:47,2020-05-31 19:59:13,146,136,10
2020-05-31 20:01:28,2020-05-31 20:32:48,1880,1880,0
2020-05-31 20:37:30,2020-05-31 20:40:31,181,181,0
2020-05-31 20:44:20,2020-06-01 03:44:47,25227,24629,598
2020-06-01 03:54:30,2020-06-01 03:59:49,319,319,0
2020-06-01 04:07:02,2020-06-01 04:17:03,601,601,0
2020-06-01 04:20:27,2020-06-01 07:06:06,9939,9939,0
2020-06-01 07:04:56,2020-06-01 07:06:48,112,112,0
2020-06-01 07:13:51,2020-06-01 07:21:05,434,434,0
2020-06-01 09:04:21,2020-06-01 10:04:52,3631,3151,480
2020-06-01 11:58:26,2020-06-01 11:59:29,63,63,0
2020-06-01 12:02:08,2020-06-01 12:45:37,2609,2129,480
2020-06-01 14:32:51,2020-06-01 14:33:39,48,19,29
2020-06-01 14:38:23,2020-06-01 14:39:04,41,24,17
2020-06-01 14:37:50,2020-06-01 15:14:06,2176,1696,480
2020-06-01 15:38:56,2020-06-01 15:39:35,39,28,11
2020-06-01 15:48:46,2020-06-01 15:49:08,22,19,3
2020-06-01 15:54:37,2020-06-01 15:55:01,24,4,20
2020-06-01 19:18:52,2020-06-01 19:48:06,1754,1754,0
2020-06-01 19:53:31,2020-06-02 02:47:34,24843,24843,0
2020-06-02 02:55:19,2020-06-02 02:58:59,220,220,0
2020-06-02 03:02:12,2020-06-02 06:51:38,13766,13286,480
2020-06-02 06:53:40,2020-06-02 07:07:07,807,807,0
2020-06-02 08:42:54,2020-06-02 08:44:31,97,24,73
2020-06-02 08:48:56,2020-06-02 10:36:13,6437,5957,480
2020-06-02 12:24:11,2020-06-02 12:24:39,28,16,12
2020-06-02 12:27:47,2020-06-02 12:28:53,66,58,8
2020-06-02 12:31:57,2020-06-02 13:01:51,1794,1794,0
2020-06-02 15:15:50,2020-06-02 16:00:17,2667,2667,0
2020-06-02 16:06:59,2020-06-02 16:55:22,2903,2903,0
2020-06-02 19:31:15,2020-06-02 20:15:58,2683,2683,0
2020-06-02 20:14:52,2020-06-02 20:16:26,94,94,0
2020-06-02 20:20:07,2020-06-03 01:34:34,18867,18867,0
2020-06-03 01:47:13,2020-06-03 01:52:36,323,323,0
2020-06-03 01:51:36,2020-06-03 02:00:31,535,535,0
2020-06-03 02:02:39,2020-06-03 02:04:41,122,122,0
2020-06-03 02:16:58,2020-06-03 02:20:07,189,189,0
2020-06-03 02:22:58,2020-06-03 05:56:01,12783,12783,0
2020-06-03 05:59:14,2020-06-03 06:10:44,690,690,0
2020-06-03 06:18:21,2020-06-03 06:21:41,200,200,0
2020-06-03 06:27:06,2020-06-03 06:34:22,436,436,0
2020-06-03 06:40:53,2020-06-03 06:45:33,280,59,221
2020-06-03 06:50:38,2020-06-03 06:54:01,203,203,0
2020-06-03 07:02:37,2020-06-03 07:58:44,3367,3367,0
2020-06-03 09:31:52,2020-06-03 09:32:59,67,67,0
2020-06-03 09:40:24,2020-06-03 10:28:38,2894,2894,0
2020-06-03 12:23:57,2020-06-03 12:59:23,2126,2126,0
2020-06-03 13:12:15,2020-06-03 13:14:12,117,117,0
2020-06-03 14:53:16,2020-06-03 15:01:22,486,474,12
2020-06-03 15:06:11,2020-06-03 15:06:16,5,5,0
2020-06-03 15:08:31,2020-06-03 15:44:48,2177,2177,0
2020-06-03 15:47:25,2020-06-03 15:47:37,12,12,0
2020-06-03 16:18:19,2020-06-03 16:19:38,79,16,63
2020-06-03 17:31:13,2020-06-03 18:12:04,2451,2451,0
2020-06-03 19:49:18,2020-06-03 19:52:53,215,190,25
2020-06-03 19:57:31,2020-06-03 19:57:56,25,25,0
